# TESS Object of Interest
# File Created: 2019-10-29
# Sectors: S0001-S0015
# Date of previous TOI list release: 2019-10-17
Source Pipeline,TIC,Full TOI ID,TOI Disposition,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,Orbital Epoch Value,Orbital Epoch Uncertainty,Orbital Period Value,Orbital Period Uncertainty,Transit Duration (hours) Value,Transit Duration (hours) Uncertainty,Transit Depth Value,Transit Depth Uncertainty,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Signal ID,Star Radius Value,Star Radius Uncertainty,Planet Radius Value,Planet Radius Uncertainty,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Edited
spoc,381976956,866.01,PC,77.546739,-57.586628,8.944000,0.018000,1330.873539,0.002735,22.338916,0.000684,3.412233,0.443433,605.545389,80.306694,"5, 6, 4, 3, 2, 1",Could also be around 381976959; needs SG1 to check,2.506480,0.696119,1,7.568250,1.723020,18.449977,13.532745,1602.082745,4866.000000,171.000000,1556.900197,7.301246,False,3,4,3,3,4,4,4,2019-07-12T16:20:28+00:00,2019-10-17 00:41:48.735695+00:00
spoc,33878688,1210.01,PC,66.222304,-73.333341,11.110000,0.018000,1393.621316,0.008347,79.367354,0.004510,6.714117,0.596717,1227.118817,102.463660,"13, 12, 11, 10, 9, 8, 7, 5, 6, 3, 2, 1",,4.605840,0.146885,1,0.709589,0.094161,2.878780,0.444375,335.840784,5168.330000,64.700700,3.006455,11.811237,False,2,4,1,1,4,4,4,2019-08-26T21:36:08+00:00,2019-10-18 21:42:08.623620+00:00
spoc,44797824,865.01,PC,62.454488,-26.021975,9.774000,0.019000,1411.586361,0.000547,0.745589,0.000018,0.419908,0.067019,824.665653,74.561710,"5, 4",Candidate 3 is phased with the photometric modulation; may just be variability from detrending,4.144860,0.287225,1,1.314230,0.172710,3.793201,2.567694,752.376856,5181.000000,182.000000,75.729086,10.586540,False,2,4,2,2,4,4,4,2019-07-12T12:20:00,2019-10-17 00:41:42.903180+00:00
spoc,231728511,864.01,PC,81.444281,-51.357033,11.473000,0.017000,1411.154172,0.000922,0.520662,0.000016,0.588910,0.200691,639.313010,84.256360,"5, 6, 4",GAIA radius unknown,4.438000,0.000000,1,1.000000,0.000000,2.533115,3.785611,1356.246077,3460.000000,0.000000,799.604043,8.709546,False,2,4,2,2,4,4,4,2019-07-12T16:20:28+00:00,2019-10-17 00:41:44.812426+00:00
spoc,238898571,863.01,PC,93.729548,-49.756247,9.916000,0.018000,1438.459483,0.001989,0.525102,0.000044,1.459670,0.496066,177.049601,33.886970,"5, 6",Centroid offset; check brighter neighbor star 238898583; both stars show energy in the difference image but it is inconsistent between the sectors; low SNR,4.594800,0.258772,1,0.860498,0.098855,1.159758,3.002864,2105.914351,5867.000000,190.000000,4648.189430,7.365399,False,2,4,2,2,4,4,4,2019-07-12T16:20:28+00:00,2019-10-17 00:41:42.910708+00:00
spoc,271596225,797.01,PC,108.561700,-74.602500,11.664000,0.040000,1326.819502,0.001325,1.800809,0.000023,1.171473,0.455150,617.898969,65.564190,"9, 8, 7, 5, 6, 4, 3, 2, 1",,4.774310,0.348429,1,0.495000,0.074000,1.268556,1.499768,750.490504,3704.000000,64.000000,74.972468,10.565896,False,1,4,1,1,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:36.648874+00:00
spoc,11561667,730.01,PC,149.823782,-27.392774,14.826000,0.019000,1543.867414,0.002566,3.087925,0.000563,2.215063,0.173541,55306.964427,2973.470500,9,GAIA DR2 Rstar = 0.6 Rsun which makes Rp ~1.5 RJup,4.438000,0.000000,1,1.000000,0.000000,23.483095,1.458862,888.938733,4105.000000,171.000000,147.573481,17.464441,False,3,4,3,3,4,4,4,2019-06-06T16:40:58+00:00,2019-10-17 00:41:48.750244+00:00
spoc,30122649,808.01,PC,133.748288,-44.288523,10.017000,0.018000,1526.855864,0.004192,9.736402,0.001739,3.585020,0.717919,732.717165,80.105580,"9, 8",First 3 transit events close to MD; 4th transit event in a gap,4.526130,0.315454,1,0.851943,0.124798,2.312049,1.995131,725.046330,5216.000000,183.000000,65.310655,9.388668,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-17 00:41:46.360337+00:00
spoc,34068865,731.01,PC,146.124300,-45.776500,8.011000,0.016000,1543.492309,0.000703,0.321941,0.000019,0.630316,0.116208,242.211365,19.592133,9,"GAIA R*=2.5 Rsun. 25 DR2 sources within 30"" and an apparent small centroid offset. The period and DR2 radius also place the orbit of this candidate right around the stellar surface so the source may be a nearby star.",4.824920,0.061282,1,0.459000,0.014000,0.746412,0.566584,1225.463234,3518.000000,84.000000,532.993788,12.487692,False,3,4,3,3,4,4,4,2019-06-06T16:40:58+00:00,2019-10-17 00:41:50.499332+00:00
spoc,36724087,732.01,PC,154.646400,-11.716700,10.534000,0.058000,1543.911480,0.001189,0.768418,0.000067,0.816472,0.266768,1252.849899,105.633160,9,,4.949570,0.423263,1,0.300000,0.054000,1.134371,0.573323,770.585234,3329.000000,72.000000,83.330451,11.443317,False,2,4,1,1,4,4,4,2019-06-06T16:40:58+00:00,2019-10-17 00:41:48.757745+00:00
spoc,36724087,732.02,PC,154.646400,-11.716700,10.534000,0.058000,1546.848329,0.001409,12.254218,0.002019,1.361689,0.332050,3416.662447,283.469800,9,,4.949570,0.423263,2,0.300000,0.054000,1.785398,0.730371,306.143276,3329.000000,72.000000,2.075964,11.924323,False,2,4,1,1,4,4,4,2019-06-06T16:40:58+00:00,2019-10-17 00:41:48.764789+00:00
spoc,106402532,733.01,PC,159.409206,-40.888321,8.809000,0.019000,1545.773240,0.002818,4.886506,0.001131,2.511254,0.426355,465.740459,40.764590,9,possible centroid shift,4.517200,0.279076,1,0.955778,0.119488,2.158625,1.097420,1067.929427,5969.000000,192.000000,307.391048,10.068410,False,1,4,1,1,4,4,4,2019-06-06T16:40:58+00:00,2019-10-17 00:41:49.962371+00:00
spoc,146846569,734.01,PC,160.891400,-44.622400,14.995000,0.059000,1545.448757,0.000772,4.753384,0.000324,1.123199,0.054124,350734.447922,24513.838000,9,V-shaped; large candidate around late-type star,5.109760,0.525773,1,0.169000,0.037000,10.510109,2.394350,324.365230,3010.000000,97.000000,2.616123,24.180248,False,3,4,3,3,4,4,4,2019-06-06T16:40:58+00:00,2019-10-18 21:38:32.517934+00:00
spoc,181804752,736.01,PC,165.691500,-16.406200,13.508000,0.059000,1546.508996,0.001156,4.990070,0.000444,1.150579,0.162682,17848.071663,1087.536500,9,,5.143150,0.410207,1,0.150000,0.026000,2.019085,0.426467,301.705315,2940.000000,67.000000,1.958181,17.659561,False,2,4,1,1,4,4,4,2019-06-06T16:40:58+00:00,2019-10-17 00:41:44.919807+00:00
spoc,181804752,736.02,PC,165.691500,-16.406200,13.508000,0.059000,1543.557852,0.001746,0.947973,0.000116,0.546439,0.477087,4555.549904,710.959000,9,low SNR,5.143150,0.410207,2,0.150000,0.026000,1.037152,1.150304,524.831386,2940.000000,67.000000,17.930822,7.734158,False,2,4,1,1,4,4,4,2019-06-06T16:40:58+00:00,2019-10-17 00:41:48.779149+00:00
spoc,219189765,737.01,PC,171.015000,-19.557100,14.787000,0.060000,1544.429149,0.001127,1.732017,0.000144,1.640824,0.099120,35720.002702,1307.153400,9,,4.918600,0.487781,1,0.332000,0.069000,6.320436,1.341006,616.687420,3394.000000,102.000000,34.180732,23.359259,False,3,4,3,3,4,4,4,2019-06-06T16:40:58+00:00,2019-10-17 00:41:44.929684+00:00
spoc,359271092,741.01,PC,140.406700,-60.282000,7.675000,0.032000,1544.087397,0.003720,7.576262,0.001824,2.206541,0.457450,356.053444,41.413353,9,Crowded field.,4.759570,0.060823,1,0.528000,0.016000,1.048509,0.668295,480.492832,3766.000000,95.000000,12.597044,8.180382,False,3,4,3,3,4,4,4,2019-06-06T16:40:58+00:00,2019-10-18 21:38:40.343566+00:00
spoc,373424049,742.01,PC,140.056790,-53.119644,8.624000,0.018000,1543.466058,0.002830,0.963081,0.000194,2.823806,0.265809,233.527160,18.360544,9,A type star; could be on 373424060,4.321870,0.344824,1,1.686980,0.245108,2.806290,0.596427,3164.849989,8688.000000,230.000000,23710.107349,10.329739,False,2,4,1,1,4,4,4,2019-06-06T16:40:58+00:00,2019-10-18 21:38:40.511691+00:00
spoc,374095457,779.01,PC,159.933198,-48.996731,8.183000,0.019000,1569.699966,0.000739,0.783903,0.000038,2.094953,0.040215,1138.408856,28.069458,10,Has variability of unrelated period.,4.438000,0.000000,1,1.000000,0.000000,4.092225,0.062958,3741.000000,5780.000000,0.000000,32530.300000,25.430002,False,3,4,3,3,4,4,4,2019-06-05T19:57:35+00:00,2019-10-18 21:38:40.573760+00:00
spoc,434486077,743.01,PC,156.572767,-23.508066,14.307000,0.019000,1545.138626,0.001899,2.227876,0.000311,1.443879,0.226174,16377.962609,1194.475700,9,,4.468380,2.003620,1,0.901985,0.901985,11.498628,11.660732,1209.483825,5156.000000,182.000000,505.732962,13.318214,False,3,4,3,3,4,4,4,2019-06-06T16:40:58+00:00,2019-10-17 00:41:48.793659+00:00
spoc,444842193,745.01,PC,147.757849,-55.318287,10.516000,0.018000,1544.269302,0.004273,1.077686,0.000335,2.678844,0.951918,480.659594,69.988050,9,low SNR,4.471220,0.307748,1,0.975312,0.139027,2.158600,3.442553,1736.167667,5741.000000,189.000000,2147.274951,7.504137,False,2,4,2,2,4,4,4,2019-06-06T16:40:58+00:00,2019-10-17 00:41:44.960821+00:00
spoc,150428135,700.03,PC,97.096855,-65.579306,10.875000,0.017000,1331.359240,0.003625,9.976745,0.000263,1.973866,0.980339,597.618230,83.737720,"9, 8, 7, 5, 6, 4, 3, 1",very shallow; low SNR,4.438000,0.000000,3,1.000000,0.000000,2.452109,5.359644,510.050748,3482.000000,0.000000,15.994643,8.204835,False,2,4,2,2,4,4,4,2019-07-23T18:22:48+00:00,2019-10-18 21:38:33.465791+00:00
spoc,150151262,712.03,PC,92.936152,-65.825972,9.845000,0.018000,1417.120619,0.005172,53.746482,0.005896,5.592988,0.414857,1557.541816,170.584400,"9, 7, 6, 4, 3",first transit is momentum dump; second is likely a single transit,4.588330,0.200000,3,0.842645,0.128211,3.263156,1.020019,345.261745,4504.000000,168.000000,3.358264,8.504271,False,2,4,2,2,4,4,4,2019-05-24T15:31:12+00:00,2019-10-17 00:41:49.241787+00:00
spoc,167600516,713.02,PC,102.021575,-65.623709,10.636000,0.018000,1325.893909,0.002086,1.871503,0.000041,1.038575,0.160414,239.539647,34.701650,"8, 7, 5, 6, 4, 3, 2, 1",low SNR; possible offset,4.608580,0.200000,2,0.740945,0.086202,1.144488,1.996881,984.170354,4316.700000,69.000000,221.718594,7.710815,False,2,4,2,2,4,4,4,2019-05-24T15:31:12+00:00,2019-10-18 21:38:34.406142+00:00
spoc,219195044,714.02,PC,92.391749,-53.823474,11.500000,0.017000,1419.110330,0.004984,10.177426,0.000761,2.177891,0.551747,903.078481,114.661600,"8, 7, 5, 6, 4",possibly main sequence star making the planet a bit smaller; low SNR,4.438000,0.000000,2,1.000000,0.000000,3.214510,1.516739,550.329919,3782.000000,0.000000,21.677715,7.754748,False,2,4,2,2,4,4,4,2019-05-24T15:31:12+00:00,2019-10-18 21:38:34.888100+00:00
spoc,30853470,807.01,PC,75.915389,-66.655164,11.222000,0.018000,1327.655008,0.003893,5.270334,0.000176,1.947470,0.441047,549.501696,71.460900,"8, 7, 5, 6, 4, 3, 2, 1",low MES; GAIA DR2 R = 0.576 R_solar,4.567870,0.200000,1,0.769242,0.090824,1.775317,2.926902,769.318156,4662.000000,174.000000,82.783718,7.862228,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:30.301552+00:00
spoc,33831980,806.01,PC,63.416780,-76.097667,11.888000,0.018000,1346.018190,0.006108,21.915670,0.000962,3.483331,0.780127,1312.694877,167.058730,"9, 8, 5, 6, 3, 2, 1",probably double the period; low MES,4.438000,0.000000,1,1.000000,0.000000,3.601279,2.969932,465.385361,4130.000000,171.000000,11.085923,7.648435,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:31.092503+00:00
spoc,38460940,805.01,PC,61.133133,-62.987225,13.163000,0.033000,1328.556583,0.003850,4.117662,0.000128,1.438918,0.217341,2498.445597,594.491800,"8, 7, 5, 4, 3, 1",low MES; small star based on parallax,4.438000,0.000000,1,1.000000,0.000000,6.232432,1.262553,664.201410,3376.000000,0.000000,45.996012,8.997781,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:31.155168+00:00
spoc,41227743,804.01,PC,91.519877,-69.420275,10.714000,0.018000,1326.280330,0.005212,1.418474,0.000072,5.272799,0.499073,139.818334,16.110313,"8, 7, 5, 6, 4, 2, 1",low MES; crowded field; check bright star at these coordinates: RA 91.4813184782682 DEC -69.4618643201317; Difference images inconclusive.,4.306790,2.003940,1,1.221600,1.221600,1.620801,1.644368,1827.309448,5988.000000,192.000000,2634.931934,8.668340,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:31.585007+00:00
spoc,55525572,813.01,PC,72.694091,-60.905450,9.820000,0.018000,1454.659802,0.005008,83.899464,0.007190,13.280961,0.440045,1195.344117,75.849570,"9, 8, 5, 6, 4",possible single event close to BJD  2457000 = 1540,3.770000,0.120000,1,1.932530,0.263188,7.021636,1.056269,604.989648,5823.700000,76.000000,31.660136,15.288789,False,3,4,3,3,4,4,4,2019-06-21T19:07:29+00:00,2019-10-18 21:38:31.718624+00:00
spoc,149301575,809.01,PC,82.979325,-60.477077,10.271000,0.018000,1340.472565,0.008635,183.458919,0.011896,10.764682,0.878858,645.283132,92.631920,"9, 8, 7, 5, 6, 4, 3, 2, 1",low S/N,3.890000,0.120000,1,1.307250,0.162266,3.379417,1.013043,415.665778,5804.300000,76.000000,7.055017,7.475879,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-17 00:41:45.008866+00:00
spoc,167303382,802.01,PC,97.986396,-68.709926,7.475900,0.017919,1327.400023,0.002161,3.693757,0.000066,1.784993,0.108579,85.477512,9.514292,"9, 8, 7, 5, 6, 3, 2, 1","low S/N transit; Gaia DR2 shows two stars with the TESS PSF (the 4"" DR2 companion is too faint to cause the signal).",4.438000,0.000000,1,0.823062,0.071561,0.788463,0.440892,1033.978775,5235.780000,28.559100,270.126690,8.055709,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:33.768131+00:00
spoc,177258735,801.01,PC,102.223767,-73.299927,7.529000,0.017000,1325.629589,0.001312,0.775701,0.000015,1.332089,0.074704,44.521843,4.954716,"9, 8, 7, 6, 4, 3, 2, 1",low S/N; possible odd even in the modshift tests and a crowded field point to a possible NEB.,4.438000,0.000000,1,1.590930,0.144614,1.112357,0.427177,2329.978530,6283.390000,44.396400,6965.121202,8.887462,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:34.619724+00:00
spoc,179308757,800.01,PC,79.765904,-69.637899,12.253000,0.037000,1354.965577,0.001884,0.965923,0.000020,3.421828,0.217116,2617.597480,239.705350,"9, 8, 7, 5, 6, 4, 3, 2",very crowded field; possible odd-even,4.138000,0.000000,1,1.000000,0.000000,5.464762,0.411424,2068.844728,5780.000000,0.000000,4329.448621,10.889663,False,3,4,3,3,4,4,4,2019-06-14T18:35:01+00:00,2019-10-17 00:41:47.245848+00:00
spoc,255685030,799.01,PC,98.468929,-52.460425,10.543000,0.018000,1439.507240,0.003812,5.544267,0.000370,2.475099,0.836065,515.186342,71.697810,"8, 7, 5, 6",low MES,4.480660,0.302710,1,0.952931,0.131522,2.178872,3.452259,981.167630,5643.000000,188.000000,219.025081,8.782868,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:35.924906+00:00
spoc,260640693,798.01,PC,97.820376,-58.320665,11.908000,0.018000,1358.451273,0.005484,95.244779,0.003475,1.879098,0.253912,5933.868807,506.813140,"9, 8, 7, 5, 6, 4, 1",,4.578080,0.227225,1,0.695669,0.067806,9.332432,27.596502,263.016006,4270.000000,173.000000,1.130966,11.651429,False,3,4,3,3,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:36.139502+00:00
spoc,271596225,797.02,PC,108.561700,-74.602500,11.664000,0.040000,1327.412324,0.001882,4.140138,0.000062,1.013268,0.710050,774.279692,115.191040,"9, 8, 7, 5, 6, 4, 3, 2, 1",,4.774310,0.348429,2,0.495000,0.074000,1.405931,3.016285,568.629665,3704.000000,64.000000,24.708083,7.944489,False,1,4,1,1,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:36.893569+00:00
spoc,278895705,795.01,PC,100.970353,-55.639046,10.222000,0.018000,1328.595229,0.002710,8.760308,0.000196,1.316540,0.445850,401.571413,51.528860,"9, 8, 5, 6, 4, 3, 2, 1",low MES,4.241910,0.131914,1,1.384990,0.208171,3.045067,1.697921,1074.163128,6168.880000,51.118500,314.631328,7.607033,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:37.521915+00:00
spoc,294780517,792.01,PC,71.245776,-67.981131,11.660000,0.017000,1416.483921,0.003756,15.649897,0.000765,1.352587,0.296588,1979.355709,342.272900,"9, 8, 7, 5, 6, 4",low MES; crowded,4.544300,0.200000,1,0.835807,0.204047,6.183615,19.937431,600.012957,5107.980000,125.000000,30.631165,7.434784,False,3,4,3,3,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:37.811432+00:00
spoc,299945285,794.01,PC,106.664835,-71.446739,9.979000,0.018000,1392.580938,0.009710,52.391802,0.004726,8.522582,0.572692,468.861870,42.601210,"9, 8, 7, 5, 6, 4, 3, 2",,4.074670,0.111098,1,1.431560,0.188766,3.296520,0.625214,644.888566,6270.010000,40.066800,40.875183,10.363559,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:37.985033+00:00
spoc,300013921,793.01,PC,107.133953,-68.368874,10.800000,0.019000,1362.367522,0.002695,163.987428,0.003630,2.859115,0.212604,2783.281819,174.542480,"9, 8, 7, 5, 6, 4, 3, 2, 1",,4.504610,0.302612,1,0.894886,0.123920,5.464228,0.813074,296.532242,5379.000000,185.000000,1.827295,15.773242,False,3,4,3,3,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:38.058160+00:00
spoc,300710077,789.01,PC,115.268500,-71.304400,11.920000,0.041000,1329.114696,0.002978,5.446722,0.000121,1.582508,0.855307,928.446038,132.908340,"9, 8, 7, 5, 6, 3, 2, 1","low MES; Busy field but no stars within 19""; Difference images are messy and there seems to be signal on 9th mag star TIC 300710065 80"" away.",4.877070,0.378264,1,0.373000,0.060000,1.151749,1.854571,445.961086,3471.000000,64.000000,9.347788,8.333778,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:38.157819+00:00
spoc,306472057,791.01,PC,118.434784,-69.701767,10.714000,0.018000,1427.621549,0.002133,139.310742,0.002964,12.009672,0.187680,4817.612712,132.468690,"9, 8, 5, 6, 4",could be P/2,4.353810,0.434965,1,1.287860,0.243403,9.142083,1.740410,430.685360,6572.000000,199.000000,8.131327,30.607403,False,3,4,3,3,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:38.495450+00:00
spoc,308994098,790.01,PC,123.398024,-64.091118,8.978000,0.017000,1352.502835,0.002053,99.774467,0.001446,10.524435,0.175493,1723.533895,49.286392,"9, 8, 4, 1",Period might be Px2 P/2 P/3; 2nd transit event close to MD,4.256490,0.403409,1,1.527460,0.249568,6.690354,1.104766,546.647431,6988.000000,205.000000,21.103294,10.994174,False,3,4,3,3,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:38.796603+00:00
spoc,349829627,788.01,PC,113.695544,-61.239914,8.963000,0.017000,1329.394326,0.004808,6.487309,0.000233,1.983241,0.418544,174.000628,25.166542,"9, 8, 7, 5, 6, 4, 3, 1",low S/N; crowded,3.451540,0.335717,1,2.834200,0.448353,4.425477,1.490500,1467.632052,4997.000000,172.000000,1096.452327,7.375279,False,3,4,3,3,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:39.880185+00:00
spoc,374829238,785.01,PC,88.337467,-65.633953,11.466000,0.017000,1363.834447,0.052396,18.640884,0.007591,32.145206,2.600385,692.239495,70.891860,"9, 7, 6, 3, 2",period might be double,4.438000,0.000000,1,1.000000,0.000000,3.306904,0.226805,449.912877,3783.000000,0.000000,9.683552,7.353172,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:40.655807+00:00
spoc,388106759,810.01,PC,62.854229,-69.474969,10.471000,0.018000,1332.274345,0.008019,28.303908,0.001823,5.967370,1.234079,341.356656,48.075140,"9, 8, 7, 5, 6, 4, 3, 2, 1",very low MES/SNR,4.091620,0.115055,1,1.253370,0.162150,2.341861,2.498984,700.056564,5704.590000,42.966400,56.761456,7.419394,False,2,4,2,2,4,4,4,2019-06-14T18:35:01+00:00,2019-10-18 21:38:41.114135+00:00
spoc,5868998,749.01,PC,187.782200,-23.773500,13.592000,0.040000,1569.933590,0.000286,0.635540,0.000012,1.257326,0.023871,51164.635251,832.986400,10,Likely EB,4.816900,0.364675,1,0.442000,0.069000,14.372489,6.281129,997.005083,3602.000000,66.000000,233.512693,74.558150,False,3,4,3,3,4,4,4,2019-06-11T20:03:40+00:00,2019-10-17 00:41:47.215330+00:00
spoc,14614418,750.01,KP,173.957407,-29.156015,13.339000,0.019000,1569.539163,0.000630,0.837778,0.000034,1.946109,0.053354,23477.748562,458.292500,10,HATS-18 b,4.438260,0.000000,1,1.020000,0.000000,15.728694,0.360639,1879.242185,5600.000000,0.000000,2947.487779,26.834440,False,5,5,5,5,5,5,5,2019-06-11T20:03:40+00:00,2019-10-17 00:41:45.317729+00:00
spoc,14661418,751.01,KP,174.009727,-29.543316,12.389000,0.018000,1570.989566,0.000935,4.723155,0.000271,2.273932,0.054353,22872.915683,369.012150,10,HATS-22 b,4.641540,0.000000,1,0.690000,0.000000,10.973211,0.209052,784.815655,4803.000000,0.000000,89.658533,63.760840,False,5,5,5,5,5,5,5,2019-06-11T20:03:40+00:00,2019-10-17 00:41:45.326121+00:00
spoc,61538902,752.01,KP,176.298967,-42.063927,11.302000,0.018000,1573.686982,0.000542,5.747952,0.000291,2.606112,0.049698,12815.311591,170.524300,10,WASP-129 b,4.529940,0.000000,1,0.900000,0.000000,10.560429,0.163246,985.172566,5900.000000,0.000000,222.623107,77.813034,False,5,5,5,5,5,5,5,2019-06-11T20:03:40+00:00,2019-10-17 00:41:44.745174+00:00
spoc,61988212,753.01,PC,178.074472,-47.583402,14.200000,0.019000,1569.455416,0.001448,0.555255,0.000049,1.622036,0.081342,23416.400387,1954.511600,10,Likely EB; Gaia Rstar = 0.66Rsun,4.381110,0.000000,1,1.061680,1.061680,18.630967,18.700320,2214.386379,5591.000000,184.000000,5682.436709,16.535254,False,3,4,3,3,4,4,4,2019-06-11T20:03:40+00:00,2019-10-17 00:41:45.342292+00:00
spoc,72985822,754.01,PC,189.297180,-42.413616,12.189000,0.019000,1572.224414,0.001696,3.864109,0.000457,2.015348,0.098888,8196.258539,462.615170,10,possible odd-even difference,4.267290,0.000000,1,1.332080,1.332080,13.896712,13.907718,1398.542829,6214.000000,190.000000,904.115853,20.404740,False,3,4,3,3,4,4,4,2019-06-11T20:03:40+00:00,2019-10-17 00:41:45.334257+00:00
spoc,73228647,755.01,PC,190.036573,-44.312003,9.458000,0.022000,1570.101893,0.004409,2.540455,0.000708,2.435804,0.405460,396.754395,46.659390,10,low SNR,4.473560,0.276774,1,1.010760,0.124262,2.181962,0.770038,1370.966400,6003.000000,192.000000,834.888053,7.605685,False,2,4,2,2,4,4,4,2019-06-11T20:03:40+00:00,2019-10-17 00:41:50.662686+00:00
