radius_bin,insol_bin,st_Teff_bin,Source Pipeline,TIC,Full TOI ID,TIC Right Ascension,TIC Declination,TMag Value,TMag Uncertainty,Orbital Epoch Value,Orbital Epoch Error,Orbital Period Value,Orbital Period Error,Transit Duration Value,Transit Duration Error,Transit Depth Value,Transit Depth Error,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Signal ID,Star Radius Value,Star Radius Error,Planet Radius Value,Planet Radius Error,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,Alerted,Updated,Stellar Mass,Target,RA,Dec,V mag,J mag,H mag,K mag,Ars,pl_masses,K_amp,TSM,radius_bin,insol_bin,st_Teff_bin,priority,highestp
4,4,3,,,Kepler-501 b,,41.730206,,,,,5.64067757,,,,,,,,,,,1.04,,4.3,,,5904.0,,300.1605008121875,,,,,1.03,,,,,13.66,,,12.952762868410733,17.1416,6.0482996438531105,10.60316001435402,4,4,3,0.0,0
4,4,3,,,Kepler-502 b,,43.860203000000006,,,,,4.28686431,,,,,,,,,,,1.22,,4.77,,,6125.0,,641.0036092353628,,,,,1.15,,,,,13.914000000000001,,,9.539562033315246,20.4473,7.345838004724234,9.482529973727715,4,4,3,0.0,0
4,4,3,,,Kepler-101 b,,48.355228000000004,,,,,3.4876812,,,,,,,,,,,1.56,,5.77,,,5667.0,,999.6709768958503,,,,,1.17,,,,13.8,12.402999999999999,,,6.539196249991914,51.1,19.440253150158938,9.205157255377662,4,4,3,0.0,0
4,4,3,,,Kepler-972 b,,43.425495,,,,,7.03932553,,,,,,,,,,,1.22,,4.65,,,6146.0,,335.44236408493254,,,,,1.15,,,,,13.777000000000001,,,13.277693662812787,19.5805,5.962550239321567,8.310544816918343,4,4,3,0.0,0
4,4,3,,,Kepler-1640 b,,40.850497999999995,,,,,7.5844126,,,,,,,,,,,1.43,,4.82,,,6324.0,,437.76639748771504,,,,,1.27,,,,,13.49,,,12.305775820148867,20.813,5.786403796554074,7.7313362117919135,4,4,3,0.0,0
4,4,3,,,Kepler-33 d,,46.005221999999996,,,,,21.77596,,,,,,,,,,,1.82,,5.35,,,5904.0,,130.6371213988379,,,,,1.29,,,,,12.870999999999999,,,19.63386879183655,24.8517,4.810841432176887,5.372652071104823,4,4,3,0.0,0
4,4,3,,,Kepler-637 b,,41.416882,,,,,23.20584623,,,,,,,,,,,2.56,,4.75,,,6096.0,,229.96865029106496,,,,,1.64,,,,,12.459000000000001,,,15.776188484710879,20.3018,3.2786120203557365,3.239612834546326,4,4,3,0.0,0
4,4,3,,,K06093.02,,37.421211,,,,,27.2497521,,,,,,,,,,,4.524,,4.49,,,5440.0,,333.56,,,,,1.894,,,,13.875,12.08,,,10.424972738918276,18.449016514306535,2.565564288198388,1.260273745958559,4,4,3,0.0,0
4,5,2,,,Kepler-1520 b,,51.504723,,,,,0.65355357,,,,,,,,,,,0.71,,5.77,,,4677.0,,1194.4560605994839,,,,,0.76,,,,,14.020999999999999,,,4.07470468317693,28.2588,25.047714681145788,39.88036913326009,4,5,2,2.0,2
4,5,2,,,K2-39 b,,-9.022769,,,,,4.60543,,,,,,,,,,,2.97,,6.277,,,4881.0,,2016.1673428819615,,,,,0.66,,,,10.83,9.082,,,3.4158659183987847,28.6047,14.528983444269112,32.12531039935765,4,5,2,1.0,1
4,5,2,,,Kepler-1004 b,,49.79755,,,,,5.28789787,,,,,,,,,,,3.39,,6.28,,,4972.0,,1663.2816522220355,,,,,1.11,,,,,11.7,,,3.9023465034581712,32.6352,11.193359618899494,6.177948790405462,4,5,2,3.0,3
4,5,3,spoc,335499997.0,680.01,179.163859,-12.377443,8.953,0.019,1543.514628,0.00039,0.433716,1.3000000000000001e-05,0.8903120000000001,0.098075,848.615718,26.184093,9,,3.9495,0.351821,1.0,1.8368200000000001,0.30245,5.741712000000001,1.372976,2200.0,5967.0,192.0,3891.41,23.040173,False,2019-05-06 19:17:05+0000,2019-05-06 19:17:05+0000,1.0946141198003703,335499997.0,179.163601,-12.377519,9.53,8.41,8.145000999999999,8.045,1.3532765008978087,28.02365825004372,22.328840253519942,173.66479877079473,4,5,3,1.0,1
4,5,3,spoc,1003831.0,564.01,130.29518000000002,-16.036262,10.632,0.019,1518.203536,0.000554,1.6511419999999999,7e-05,0.758184,0.176395,3006.6103190000003,150.12146,8,some odd-even,4.47122,0.584777,1.0,0.976699,0.279945,5.450351,2.692857,1509.252132,5752.0,189.0,1226.219431,21.112694,False,2019-04-05 20:18:16+0000,2019-04-05 20:18:16+0000,1.028890916424667,1003831.0,130.295154,-16.036327,11.097000000000001,10.044,9.71,9.604,6.078286218792476,25.649330966181925,13.64014106307988,123.02320400389225,4,5,3,2.0,2
4,5,3,,,EPIC 206036749.01,,-13.7777,,,,,1.131316,,,,,,,,,,,1.32,,4.6,,,6292.0,,4845.906058820044,,,,,1.182430733659102,,,,13.209000000000001,11.738,,,3.661309313263182,19.223955556728782,10.569346964083996,34.90086775812215,4,5,3,3.0,3
4,5,3,,,K00272.01,,40.986678999999995,,,,,1.28132831,,,,,,,,,,,1.596,,4.52,,,5918.0,,5673.71,,,,,0.881,,,,12.505999999999998,11.071,,,2.9828301606039185,18.659060767721783,11.974835331509283,33.06003368813503,4,5,3,0.0,0
5,1,2,,,Kepler-16 b,,51.757439,,,,,228.776,,,,,,,,,,,0.65,,8.449,,,4450.0,,0.3546947264234347,,,,,0.69,,,,,9.815,,,214.06178573176797,105.833,14.196089963614494,36.32799185142816,5,1,2,1.0,1
5,1,3,,,K01431.01,,48.681938,,,,,345.1589354,,,,,,,,,,,0.931,,7.79,,,5597.0,,0.8,,,,,1.032,,,,13.975999999999999,12.225999999999999,,,224.8288957860902,47.07259254641956,4.209454277372009,12.617025441160417,5,1,3,2.0,2
5,1,3,,,Kepler-553 c,,48.332454999999996,,,,,328.2399546,,,,,,,,,,,0.85,,11.2,,,5266.0,,0.6067579075791774,,,,,0.92,,,,,13.578,,,229.19253852765112,87.262,8.56682667261092,12.132617720148824,5,1,3,3.0,3
5,1,3,,,K00375.01,,51.144279,,,,,988.8811177,,,,,,,,,,,1.549,,10.81,,,5755.0,,0.58,,,,,1.105,,,,13.718,12.138,,,278.86535319165296,82.15956281240872,4.9425653853027,6.708833554645609,5,1,3,1.0,1
5,1,3,,,Kepler-1654 b,,44.434486,,,,,1047.8356,,,,,,,,,,,1.18,,9.18,,,5597.0,,0.29831936439821655,,,,,1.01,,,,,12.280999999999999,,,369.2464929251091,158.915,9.956425391383169,2.8965371076323483,5,1,3,0.0,0
5,2,1,spoc,51024887.0,1632.01,42.154146000000004,62.18970899999999,14.9885,0.010916,1797.344998,0.004051,8.249187,0.0032,4.980785,0.344209,117724.02826099998,11101.498,18,Check neighbors,5.13581,0.038130000000000004,1.0,0.16506600000000002,0.005024,8.047698,35.753082,264.41720499999997,2990.0,158.0,1.15526,16.019594,,2020-01-14 19:46:38+0000,2020-01-14 19:46:38+0000,0.13575414582727457,51024887.0,42.155188,62.18926,15.869000000000002,12.505,11.975,11.72,53.50939013750332,49.75036597655144,59.71375012272002,403.22041059632124,5,2,1,3.0,3
5,2,1,spoc,387527558.0,1646.01,312.326644,70.79635400000001,13.0367,0.007439,1794.1033559999998,0.001882,3.623909,0.002748,2.6568009999999997,0.189966,26979.821045999997,2005.4560000000001,18,Period should be 3.62 days which is P/3 of the period in DV report,4.81377,0.0042380000000000004,1.0,0.414101,0.012331,6.934714,0.46860799999999997,373.857364,3514.0,157.0,4.616839,13.211304,,2020-01-24 23:33:41+0000,2020-01-24 23:33:41+0000,0.4070149911955858,387527558.0,312.32707999999997,70.796604,15.263,11.599,11.033,10.777999999999999,17.773701158639682,38.628067611889826,29.332841476313693,163.4051671115231,5,2,1,2.0,2
5,2,1,spoc,163539739.0,1278.01,320.478919,35.648827000000004,11.7819,0.007333,1711.959772,0.001546,14.476217000000002,0.002193,1.5574370000000002,0.156406,10349.545125,741.09247,15,v-shaped,4.69364,0.009344,1.0,0.55035,0.016058000000000003,9.281245,19.493498000000002,407.855842,3841.0,157.0,6.539548,14.212948,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,0.5451873728863657,163539739.0,320.47844399999997,35.648625,13.502,10.600999999999999,9.939,9.735,37.1143772057171,63.39938467826395,24.970084158332984,161.849658596666,5,2,1,1.0,1
5,2,1,spoc,365639282.0,482.01,81.3986,8.4409,13.088,0.066,1472.41279,0.004222,10.8717,0.00594,2.9439580000000003,0.429073,14603.37238,1752.6406,6,likely EB on 365639292; wrong period because triggering on spurious event at TJD 1469 instead of transit at TJD 1473. Transit is deeper than reported depth.,4.78092,0.353337,1.0,0.488,0.07400000000000001,9.098964,23.361732,373.250606,3692.0,65.0,4.58694,11.663487,False,2019-02-27 22:16:31+0000,2019-02-27 22:16:31+0000,0.5240678175340859,365639282.0,81.399006,8.440499,14.937000000000001,11.735,11.138,10.946,34.13004102604823,61.29721589038472,27.268868606702828,119.2810838194577,5,2,1,0.0,0
5,2,2,,,Kepler-486 b,,49.266994,,,,,30.36044667,,,,,,,,,,,0.75,,11.0,,,4926.0,,9.571335468644454,,,,,0.79,,,,,12.895,,,50.49507640950316,84.6295,20.335343480569943,41.551478998729024,5,2,2,3.0,3
5,2,2,,,K02677.01,,46.83112,,,,,237.787237,,,,,,,,,,,1.853,,9.91,,,5185.0,,3.73,,,,,1.08,,,,13.798,12.397,,,89.45830978934339,70.87281005015232,6.961745655680975,5.911691076405035,5,2,2,2.0,2
5,2,2,,,K05057.01,,39.413849,,,,,493.74242,,,,,,,,,,,3.243,,7.15,,,5015.0,,3.9,,,,,1.031,,,,13.29,10.936,,,81.91599852607807,40.68878399802847,3.23136465861977,2.50103017887366,5,2,2,1.0,1
5,2,2,,,K05923.01,,49.633869,,,,,366.684634,,,,,,,,,,,4.962,,10.75,,,5090.0,,9.18,,,,,2.023,,,,13.841,11.427,,,54.96667970554126,81.3858360364117,4.55377100357846,1.7939647970408752,5,2,2,0.0,0
5,2,3,,,EPIC 220192485.01,,-0.290045,,,,,50.693644,,,,,,,,,,,0.79,,8.683,,,5220.0,,6.767757860564355,,,,,0.7886458630682857,,,,11.95,10.463,,,67.4318520320694,56.60999306023303,11.479009858864623,77.38965675490479,5,2,3,1.0,1
5,2,3,,,PH2 b,,51.962601,,,,,282.5255,,,,,,,,,,,1.0,,10.12,,,5629.0,,1.3200717604896022,,,,,0.94,,,,,11.501,,,177.5457230258813,73.4448,7.472061708065726,24.2850761008868,5,2,3,2.0,2
5,2,3,,,Kepler-1513 b,,39.285277,,,,,160.88465087,,,,,,,,,,,0.97,,8.46,,,5617.0,,2.5204971014300996,,,,,0.99,,,,,11.758,,,127.9417345792286,54.1607,6.422041662404258,21.353275385223462,5,2,3,3.0,3
5,2,3,,,Kepler-30 d,,38.947281,,,,,143.34394,,,,,,,,,,,0.95,,8.8,,,5498.0,,2.5884407251118113,,,,,0.99,,,,,13.997,,,120.95862650961419,23.1,2.8465091759770567,21.0890968184848,5,2,3,0.0,0
5,2,3,,,Kepler-561 b,,45.10722,,,,,58.3620495,,,,,,,,,,,0.94,,6.96,,,5646.0,,9.533059833292345,,,,,0.96,,,,,13.061,,,66.4679180924753,38.8678,6.596032845325283,13.502050581632988,5,2,3,0.0,0
5,2,3,,,K01411.01,,45.909512,,,,,305.0762469,,,,,,,,,,,1.155,,7.82,,,5716.0,,1.53,,,,,1.083,,,,13.967,12.088,,,169.6142202509224,47.38118520859326,4.275313844566802,10.322723701984572,5,2,3,0.0,0
5,2,3,,,Kepler-807 b,,48.119811999999996,,,,,117.93108781,,,,,,,,,,,1.06,,10.42,,,5965.0,,5.604818345988353,,,,,1.04,,,,,14.079,,,96.75793989065312,77.1844,9.822342082650588,9.83132103406004,5,2,3,0.0,0
5,2,3,,,KOI-351 g,,49.305161,,,,,210.60697,,,,,,,,,,,1.2,,8.1,,,6080.0,,3.252822083469977,,,,,1.2,,,,,12.79,,,131.954283086794,50.3013,4.79606045708882,8.737516952420002,5,2,3,0.0,0
5,2,3,,,K02674.01,,43.824421,,,,,197.5111484,,,,,,,,,,,1.674,,9.52,,,5616.0,,5.54,,,,,1.032,,,,13.794,12.169,,,86.18427191824584,66.19683906840648,7.130239203716708,8.426721071144547,5,2,3,0.0,0
5,2,3,,,Kepler-35 b,,46.689762,,,,,131.458,,,,,,,,,,,1.03,,8.16,,,5606.0,,3.9628908347828786,,,,,0.89,,,,,14.425,,,101.63577898124834,40.363,5.495977470145262,7.476962712112453,5,2,3,0.0,0
5,2,3,,,Kepler-1519 b,,49.461861,,,,,240.7989397,,,,,,,,,,,0.91,,7.06,,,5644.0,,1.367227526323277,,,,,0.94,,,,,13.642000000000001,,,175.38809107984494,39.8219,4.273027968171342,6.91160862709579,5,2,3,0.0,0
5,2,3,,,Kepler-952 b,,41.993912,,,,,130.3546919,,,,,,,,,,,0.99,,7.65,,,5730.0,,3.738992881362746,,,,,1.0,,,,,14.062999999999999,,,109.31466107240006,45.6435,5.76660982038554,6.866465387328492,5,2,3,0.0,0
5,2,3,,,Kepler-849 b,,48.521339000000005,,,,,394.6244904,,,,,,,,,,,1.64,,7.14,,,6059.0,,2.5515889003167143,,,,,1.23,,,,,11.842,,,147.95956324831803,40.5921,3.088118458365754,5.78199476508982,5,2,3,0.0,0
5,2,3,,,Kepler-539 b,,41.86676,,,,,125.63243,,,,,,,,,,,0.95,,8.373,,,5820.0,,3.72602062285698,,,,,1.05,,,,,11.294,,,112.97174315138209,308.2951,38.170134174353656,5.176668479236289,5,2,3,0.0,0
5,2,3,,,Kepler-34 b,,44.64156,,,,,288.822,,,,,,,,,,,1.16,,8.564,,,5913.0,,1.9508127481465125,,,,,1.05,,,,,13.605,,,161.15895897082075,69.92,6.559171409391226,4.8070215893183565,5,2,3,0.0,0
5,2,3,,,Kepler-1085 b,,46.141186,,,,,219.3217528,,,,,,,,,,,1.14,,7.22,,,6000.0,,2.7783807341132434,,,,,1.11,,,,,14.2,,,139.04427410885907,41.3683,4.09897846043702,4.186891957639653,5,2,3,0.0,0
5,2,3,,,K05446.01,,43.643162,,,,,416.9504,,,,,,,,,,,2.611,,7.35,,,5751.0,,4.77,,,,,1.269,,,,13.244000000000002,11.409,,,97.41647880775427,42.642525354180854,3.1195423592251936,3.382325139574742,5,2,3,0.0,0
5,2,3,,,KOI-1257 b,,44.927383,,,,,86.647661,,,,,,,,,,,1.13,,10.54,,,5520.0,,7.280847384236091,,,,,0.99,,,,14.867,13.222000000000001,,,72.69987755223893,460.83,67.16074680598582,2.3756326329633697,5,2,3,0.0,0
5,2,3,,,K06103.01,,38.74028,,,,,453.54212,,,,,,,,,,,3.006,,9.23,,,5874.0,,5.45,,,,,1.519,,,,13.857999999999999,12.334000000000001,,,95.02499623711134,62.805449997044825,3.962811892205585,2.317542318264452,5,2,3,0.0,0
5,2,3,,,KOI-3680 b,,45.309677,,,,,141.241671,,,,,,,,,,,0.96,,11.097000000000001,,,5830.0,,3.363204622068306,,,,,1.01,,,,14.77,13.384,,,119.31827105749299,613.4119,74.95504154153488,2.2081065018013817,5,2,3,0.0,0
5,2,3,,,K05379.01,,42.892921,,,,,520.655224,,,,,,,,,,,4.313,,7.58,,,5227.0,,6.12,,,,,1.419,,,,13.216,11.036,,,70.9813065902563,44.93575980910219,2.8335938388959137,1.6312478754596706,5,2,3,0.0,0
5,3,1,spoc,348538431.0,507.01,121.6294,-15.7646,13.237,0.047,1492.096537,0.000239,0.8994850000000001,1.6e-05,1.1963469999999998,0.0193,68222.535284,1121.6317,7,V-shaped; large planet,4.9469,0.40215700000000004,1.0,0.304,0.052000000000000005,9.812342999999998,2.201844,735.526423,3338.0,64.0,69.16941700000001,94.90935999999999,False,2019-03-14 21:38:48+0000,2019-03-14 21:38:48+0000,0.29804031528994257,348538431.0,121.629579,-15.76469,16.3,11.649000000000001,11.088,10.837,8.618728501396415,69.68961505040285,103.65030828789601,634.6737040789184,5,3,1,1.0,1
5,3,1,spoc,438490744.0,529.01,100.256,16.5896,14.277000000000001,0.059000000000000004,1468.4958,0.002003,1.665878,0.000283,4.956738,0.144742,85643.986097,2600.0479,6,,5.10725,0.532457,1.0,0.172,0.038,6.982289999999999,5.428897,463.550412,3021.0,97.0,10.912114,19.085302,False,2019-03-28 00:07:14+0000,2019-03-28 00:07:14+0000,0.1380176856788591,438490744.0,100.255965,16.588795,17.42,12.412,11.874,11.620999999999999,17.773559978339815,39.07966574574519,79.0734096786934,564.9789530623226,5,3,1,3.0,3
5,3,1,spoc,218795833.0,519.01,124.60700000000001,-19.6629,14.533,0.059000000000000004,1491.877254,0.000411,1.265223,3.6e-05,1.240773,0.032097,139604.159278,2458.298,7,possible hot Jupiter around an M dwarf,5.004569999999999,0.531516,1.0,0.251,0.055999999999999994,9.497154,2.123624,600.858545,3225.0,100.0,30.804202000000004,46.42827,False,2019-03-22 22:54:00+0000,2019-03-22 22:54:00+0000,0.23203061434101174,218795833.0,124.60675800000001,-19.662792,17.35,12.847000000000001,12.225999999999999,11.950999999999999,12.055408269334794,65.92700649130308,103.40971016739371,419.84718109492854,5,3,1,2.0,2
5,3,1,spoc,33521996.0,468.01,88.14679699999999,-19.031654,13.292,0.018000000000000002,1469.31168,0.000545,3.325285,0.000149,1.9982799999999998,0.045672000000000004,36142.733892000004,526.0874,6,HATS-6; GAIA Rstar=0.7Rsun,4.68255,0.0,1.0,0.57,0.0,10.983007,0.176058,652.231554,3724.0,0.0,42.768914,68.375946,False,2019-02-27 22:16:31+0000,2019-02-27 22:16:31+0000,0.5700691749774545,33521996.0,88.146808,-19.031627,15.044,12.046,11.397,11.224,13.642147519848184,84.40741159802913,52.6909994527226,154.37772312760578,5,3,1,0.0,0
5,3,1,,,HATS-6 b,,-19.031655999999998,,,,,3.3252725,,,,,,,,,,,0.57,,11.187000000000001,,,3724.0,,42.835465786480796,,,,,0.57,,,,15.16,12.046,,,13.641561509374066,101.3878,63.296140932541824,135.82070345690147,5,3,1,0.0,0
5,3,1,spoc,387690507.0,530.01,103.4128,12.8818,13.447000000000001,0.04,1470.2001369999998,0.00213,6.388488,0.001123,2.5108599999999996,0.18879400000000002,27555.572001,1452.0349,6,Possible centroid,4.78199,0.354944,1.0,0.486,0.07400000000000001,8.128405,1.325437,487.02009400000003,3688.0,69.0,13.295618,16.44689,False,2019-03-28 00:07:14+0000,2019-03-28 00:07:14+0000,0.5210631798280695,387690507.0,103.41283299999999,12.881578,15.402999999999999,12.112,11.468,11.238,23.99689642401135,50.60151366237445,26.978703422633096,104.01025774449424,5,3,1,0.0,0
5,3,1,spoc,348755723.0,633.01,134.087962,-12.934878999999999,13.87,0.018000000000000002,1517.809802,0.002628,4.503645,0.000869,1.9732919999999998,0.304933,12525.725237,1114.7897,8,GAIA stellar parameters: Teff = 3414 K; R = 0.567 R_solar,4.438,0.0,1.0,1.0,0.0,11.197034,1.881909,623.8430400000001,3267.0,0.0,35.794998,9.939798,False,2019-04-23 16:40:29+0000,2019-04-23 16:40:29+0000,0.9991434529539652,348755723.0,134.088088,-12.934871000000001,16.677,12.245,11.645999999999999,11.412,11.47663433370476,87.22270170517713,33.85374905303409,44.88530296402057,5,3,1,0.0,0
5,3,1,,,Kepler-45 b,,41.064261,,,,,2.455239,,,,,,,,,,,0.55,,10.76,,,3820.0,,64.66269118199129,,,,,0.59,,,,16.88,13.749,,,11.682783427094227,160.497,108.33900360331722,41.48752799487855,5,3,1,0.0,0
5,3,2,,,K2-141 c,,-1.189274,,,,,7.7485,,,,,,,,,,,0.68,,7.0,,,4599.0,,39.650046346310155,,,,,0.71,,,,11.389000000000001,9.086,,,21.624768022747354,7.4,3.0100297770727042,1228.047310562693,5,3,2,1.0,1
5,3,2,,,WASP-107 b,,-10.146149000000001,,,,,5.72149,,,,,,,,,,,0.66,,10.536,,,4430.0,,49.108783458594544,,,,,0.69,,,,11.470999999999998,9.378,,,18.029112653125157,38.1396,17.494070653343044,795.3580360073026,5,3,2,2.0,2
5,3,2,,,WASP-80 b,,-2.1442080000000003,,,,,3.06785234,,,,,,,,,,,0.59,,11.198,,,4143.0,,77.37496671821224,,,,,0.58,,,,11.87,9.218,,,12.562501215960463,170.9925,108.39205060664544,321.4400756699531,5,3,2,3.0,3
5,3,2,,,HAT-P-18 b,,33.012512,,,,,5.508023,,,,,,,,,,,0.75,,11.152999999999999,,,4803.0,,85.68130009209696,,,,,0.77,,,,12.759,10.822000000000001,,,16.044590500594673,62.61,27.03347170453469,263.05101783147666,5,3,2,0.0,0
5,3,2,,,EPIC 201127519.01,,-5.848084,,,,,6.178369,,,,,,,,,,,0.79,,9.913,,,5015.0,,78.15428121072533,,,,,1.063853996788577,,,,11.775,10.014,,,18.31521309234266,70.90928730819066,23.754232537931063,208.40388345291893,5,3,2,0.0,0
5,3,2,spoc,142394656.0,1268.01,198.389204,62.305445999999996,10.149,0.006,1711.747462,0.00072,8.157668,0.00036,3.956377,0.084,9648.527309000001,0.990397,15,,4.47,0.08,1.0,0.901802,0.03,8.935117,0.329703,784.0757639999999,5091.2,83.2,89.32090699999999,35.22978,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,0.8746820924660819,142394656.0,198.388583,62.30538000000001,10.92,9.4,9.033999999999999,8.911,18.090284521730794,59.43261702874633,20.67854000228774,189.37985966461636,5,3,2,0.0,0
5,3,2,,,TOI 216.02,,-63.260056000000006,,,,,17.089,,,,,,,,,,,0.84,,7.69,,,5026.0,,26.253152356171256,,,,,0.87,,,,12.324000000000002,10.759,,,31.7395472069675,30.0,8.18691070435459,109.87633274965206,5,3,2,0.0,0
5,3,2,,,K2-121 b,,17.579397,,,,,5.185761,,,,,,,,,,,0.68,,7.5,,,4551.0,,64.34401516558984,,,,,0.72,,,,13.319,11.309000000000001,,,16.622872730193798,44.1325,20.332145877181542,102.69376419137532,5,3,2,0.0,0
5,3,2,,,WASP-132 b,,-46.15918,,,,,7.133521,,,,,,,,,,,0.74,,9.752,,,4775.0,,56.26776663635153,,,,,0.8,,,,12.4,10.257,,,19.56876423363331,130.3103,50.319303644776646,101.3475867193499,5,3,2,0.0,0
5,3,2,spoc,459969957.0,1274.01,254.81691099999998,65.747118,11.899000000000001,0.006,1693.042866,0.00151,19.318465,0.00054,4.305373,0.243,13343.059201,220.6698,14 15,,4.5,0.1,1.0,0.80494,0.05,9.207958,0.521125,518.470731,4968.1,172.4,17.077251999999998,58.354969999999994,,2019-10-17 00:30:12+0000,2019-10-17 00:30:12+0000,0.7467149831400406,459969957.0,254.816154,65.747438,12.784,10.997,10.505,10.322000000000001,34.158517857832514,62.55068936621471,18.143532008366098,84.13070576537802,5,3,2,0.0,0
5,3,2,,,K2-295 b,,6.816871000000001,,,,,4.024867,,,,,,,,,,,0.7,,10.054,,,4444.0,,85.34349169387073,,,,,0.74,,,,13.946,11.807,,,13.762881947084043,106.473,52.4105057226749,82.56258310596743,5,3,2,0.0,0
5,3,2,,,HAT-P-54 b,,25.48254,,,,,3.799847,,,,,,,,,,,0.62,,10.581,,,4390.0,,75.05490158652131,,,,,0.65,,,,,11.145,,,14.32141726397924,241.5508,132.1482418479427,71.03013622094376,5,3,2,0.0,0
5,3,2,,,K2-114 b,,11.922265,,,,,11.391013,,,,,,,,,,,0.84,,10.67,,,5044.0,,45.04885259410461,,,,,0.89,,,,14.556,12.835,,,24.403649383203483,80.3589,24.726940289500472,48.209345448885834,5,3,2,0.0,0
5,3,2,,,WASP-59 b,,24.88929,,,,,7.919585,,,,,,,,,,,0.61,,8.687000000000001,,,4650.0,,32.088388172509944,,,,,0.72,,,,13.0,10.44,,,24.574146457785613,274.276,109.72759282426588,40.00907969170366,5,3,2,0.0,0
5,3,2,,,Kepler-489 b,,38.184334,,,,,17.27629612,,,,,,,,,,,0.76,,7.72,,,5014.0,,21.823399362875968,,,,,0.82,,,,,12.536,,,34.64606748220524,46.3558,13.111784906888488,37.022081681693685,5,3,2,0.0,0
5,3,2,,,K2-281 b,,7.269234,,,,,8.687721,,,,,,,,,,,0.76,,8.18,,,4812.0,,46.29640355271877,,,,,0.82,,,,15.117,13.195,,,21.90907780470716,51.1488,18.193158771158316,35.56261512112603,5,3,2,0.0,0
5,3,2,,,EPIC 201299088.01,,-2.464518,,,,,21.204739,,,,,,,,,,,1.76,,9.11,,,5154.0,,92.24828062722617,,,,,0.9175995302569842,,,,12.107000000000001,10.366,,,17.80558209603453,61.42365857747313,15.054734438759292,33.3459644792949,5,3,2,0.0,0
5,3,2,,,HATS-22 b,,-29.543312,,,,,4.7228124,,,,,,,,,,,0.69,,10.682,,,4803.0,,89.80624224653806,,,,,0.76,,,,13.455,11.556,,,15.671782611262643,870.8542,399.2577374911626,14.166100498198034,5,3,2,0.0,0
5,3,2,,,CoRoT-10 b,,0.746143,,,,,13.2406,,,,,,,,,,,0.79,,10.87,,,5075.0,,33.41151188978709,,,,,0.89,,,,15.22,12.527000000000001,,,28.686034533973178,874.0,255.77969005986512,5.666392418249323,5,3,2,0.0,0
5,3,2,,,K05110.01,,40.052792,,,,,105.5904748,,,,,,,,,,,4.383,,8.16,,,4869.0,,47.59,,,,,1.094,,,,12.455,10.017999999999999,,,22.10785601220983,50.93633695144085,6.502171667132223,4.637128475446498,5,3,2,0.0,0
5,3,2,,,K05640.01,,45.635471,,,,,348.665961,,,,,,,,,,,4.89,,9.56,,,5183.0,,13.93,,,,,1.276,,,,12.722999999999999,10.543,,,46.25338928072617,66.67036868636546,5.157981031707582,2.644937245370382,5,3,2,0.0,0
5,3,3,spoc,232967440.0,1173.01,197.682344,70.76841,10.294,0.006,1688.715291,0.00053,7.06456,0.00016,2.520079,0.043468,7869.294045000001,98.65914000000001,14 15,Period must be ~ 7 days,4.44,0.08,1.0,0.9554,0.053219,9.077533,0.522752,688.403013,5429.6,292.5,53.07525,86.13958000000001,,2019-08-27 16:09:26+0000,2019-08-27 16:09:26+0000,0.9162169476311738,232967440.0,197.683097,70.768012,11.038,9.564,9.228,9.134,15.755545498453545,61.051981195888935,21.606762208532206,182.50183273805422,5,3,3,2.0,2
5,3,3,,,K2-24 c,,-24.990332000000002,,,,,42.3391,,,,,,,,,,,1.16,,7.5,,,5625.0,,20.410926666348097,,,,,1.07,,,,11.07,9.635,,,45.08791785616892,15.4,2.705628586475591,164.06742805600268,5,3,3,3.0,3
5,3,3,,,WASP-84 b,,1.8600330000000003,,,,,8.5234865,,,,,,,,,,,0.75,,10.559000000000001,,,5314.0,,67.68630669128554,,,,,0.84,,,,10.83,9.346,,,22.097298341640915,220.565,77.69537469554521,117.88106411198719,5,3,3,1.0,1
5,3,3,,,K04528.01,,43.500431,,,,,8.31224474,,,,,,,,,,,0.816,,10.63,,,5421.0,,97.64,,,,,0.739,,,,13.61,11.687999999999999,,,19.13812399879656,79.84743868996021,30.89174494940493,104.63357262986482,5,3,3,0.0,0
5,3,3,,,K2-139 b,,-17.910688,,,,,28.380619,,,,,,,,,,,0.88,,9.11,,,5370.0,,17.879436685424807,,,,,0.96,,,,11.652999999999999,10.177,,,43.90542074826943,61.4237,13.255569189333178,96.54990916174206,5,3,3,0.0,0
5,3,3,,,K2-287 b,,-22.358261,,,,,14.893291,,,,,,,,,,,1.07,,9.494,,,5695.0,,73.94673043963965,,,,,1.06,,,,11.41,9.677,,,24.281440986318497,100.1164,25.07388367174718,81.41684045502022,5,3,3,0.0,0
5,3,3,,,EPIC 210775710.01,,19.499622,,,,,59.848566,,,,,,,,,,,0.98,,10.814,,,5738.0,,11.334542121882075,,,,,0.8791844502826307,,,,11.758,10.630999999999998,,,62.96012553155187,82.2112517466904,14.670464430287092,70.4346364498652,5,3,3,0.0,0
