Planet Radius Value,Stellar Mass,Orbital Period Value,Star Radius Value,Effective Temperature Value,J mag,TIC Declination,Effective Stellar Flux Value,pl_masses,mass_flag,Ars,K_amp,TSM,Full TOI ID
16.387999999999998,1.2,4.8996284,1.39,5940.0,9.701,-23.935728,599.6659387808795,98.841,1.0,9.283609682936493,33.01255232849088,419.2972227234042,WASP-20 b
11.99,0.89,4.322482,1.14,5800.0,10.35,18.396085999999997,528.8791393223287,95.345,1.0,9.424893295870024,40.523850513858285,181.89574444259537,WASP-21 b
13.787,1.46,3.53269,1.24,6000.0,10.634,-23.819702,674.2352466705645,212.9461,1.0,8.932961212990362,69.59581540886853,97.57366873392105,WASP-22 b
10.783,0.78,2.9444256,0.77,5150.0,10.96,-42.761826,273.24498981060196,280.95,1.0,10.33801190435263,148.1891101233183,63.005706595910326,WASP-23 b
15.468,1.43,2.34121,1.42,6075.0,10.457,2.3433040000000003,1630.6333552778158,394.1092,1.0,5.8886138660427525,149.79464051361697,76.81248484298402,WASP-24 b
11.994000000000002,0.67,3.76483,0.8,5750.0,10.595999999999998,-27.5222,365.4937989876341,139.8452,1.0,11.142800537096475,75.20841270677755,205.21925379429575,WASP-25 b
13.562999999999999,0.86,2.7566,1.22,6034.0,10.021,-15.267304999999999,1322.4601806216172,270.1555,1.0,6.450865443052425,136.48160234789353,118.71701468223416,WASP-26 b
13.597000000000001,1.02,3.40883,1.09,6150.0,11.078,-1.580064,765.9820212833484,288.26,1.0,8.805207950276534,121.08759974391567,75.29741454012932,WASP-28 b
8.631,0.77,3.92273,0.79,4800.0,9.353,-39.906719,149.34125008165515,73.1009,1.0,12.147621657745121,35.344074882261694,212.610590965981,WASP-29 b
15.917,1.62,1.84683,1.44,6400.0,9.603,35.661533,2607.7822946459023,772.3269,1.0,5.168005359550046,292.34748500115296,69.20840523913508,WASP-3 b
17.363,1.16,3.4059096,1.25,6302.0,10.912,-19.054773,1020.602189690282,151.916,1.0,8.009902383799348,58.58741487358304,262.36045936044553,WASP-31 b
10.761,0.72,2.71866,0.95,6140.0,10.503,1.200451,985.8969516035894,835.8929,1.0,7.73605687512912,477.5965600733725,23.520764515837374,WASP-32 b
17.855999999999998,1.5,1.21987,1.44,7430.0,7.581,37.550484000000004,8668.428169300325,665.21819,1.0,3.820376137443761,304.356520422508,388.6708997938234,WASP-33 b
11.209000000000001,0.96,4.31768,0.91,5700.0,9.172,-23.860636,299.32280438872954,177.9848,1.0,12.099808089461439,71.95082743556682,186.42466229527508,WASP-34 b
14.572000000000001,1.05,3.16158,1.08,5990.0,9.887,-6.229821,733.8862031635664,225.6593,1.0,8.53371150512872,95.34022280265484,206.4892403848999,WASP-35 b
14.874,1.08,1.53736596,0.98,5959.0,11.609000000000002,-8.026946,1519.028298336141,750.39663,1.0,5.870329951945781,395.6700108193947,43.52765562583221,WASP-36 b
13.002,0.93,3.577469,1.0,5800.0,11.499,1.064966,508.58224261252195,572.07,1.0,9.611121433867186,251.489060529049,29.309277680037823,WASP-37 b
13.787,1.76,6.87188,1.52,6180.0,8.287,10.032566000000001,414.5760707908823,1093.3352,1.0,12.085747267751774,252.71840973354904,33.00679713231533,WASP-38 b
14.235,0.93,4.055259,0.9,5400.0,10.663,-3.4445339999999995,261.890042534452,88.989,1.0,11.609852445876479,37.519641407202926,380.02688455432957,WASP-39 b
14.807,0.86,1.33823147,0.89,5400.0,11.179,-42.061428,1183.1871829468698,376.94638,1.0,5.462097712182085,242.3003531038605,118.69666279881686,WASP-4 b
12.33,0.81,3.0524,0.83,5545.0,10.096,-30.639870000000002,396.5726905057727,270.1555,1.0,9.948105279538662,137.2968278257047,137.76326849954194,WASP-41 b
12.575999999999999,0.95,4.9816819,0.89,5315.0,10.542,-42.073608,180.1143787438612,167.49641,1.0,13.5622273099103,65.01021751917007,137.07639411835788,WASP-42 b
10.424000000000001,0.58,0.813475,0.6,4400.0,9.995,-9.806275999999999,598.5603613397741,565.714,1.0,5.098589532945205,558.1882768457078,88.33122934577112,WASP-43 b
12.33,0.94,2.423804,0.91,5420.0,11.702,-11.938115,533.0,276.5121,1.0,8.176398558377766,137.41904391276378,57.622673893897726,WASP-44 b
10.604000000000001,0.85,3.126089,0.85,5150.0,10.753,-35.998259999999995,294.0,306.38812,1.0,10.029611340104962,149.59234689413216,50.355556925631895,WASP-45 b
13.159,0.83,1.43036763,0.86,5600.0,11.753,-55.87178,1197.2157109580617,607.0553,1.0,5.839672932703711,390.7906397784659,42.65992727153525,WASP-46 b
12.63,1.04,4.1591289,1.14,5552.0,10.613,-12.018885000000001,534.0,363.1,1.0,9.675431534902447,140.9030561980666,46.72735817209634,WASP-47 b
3.576,1.04,9.03077,1.14,5552.0,10.613,-12.018885000000001,190.0,13.1,1.0,16.223776134229222,3.9257682598272776,25.268530655959292,WASP-47 d
1.81,1.04,0.789592,1.14,5552.0,10.613,-12.018885000000001,4895.0,6.83,1.0,3.1959789996379575,4.611562314067221,13.938253679126609,WASP-47 e
16.814,0.88,2.14363,1.58,5920.0,10.627,55.47316,2830.2087786794727,254.264,1.0,4.244561692345697,137.56153135485303,131.09985296048495,WASP-48 b
12.442,0.92,2.78174,0.97,5600.0,10.146,-16.965294,585.8062494606113,117.5971,1.0,8.348293851254592,56.62606707365012,256.50894612154787,WASP-49 b
12.184000000000001,0.96,1.6284279,1.03,5700.0,10.949000000000002,-41.277149,1407.2589739067068,502.15,1.0,5.580349136319127,280.9616106863322,43.03172609919396,WASP-5 b
13.07,0.89,1.9551,0.84,5400.0,10.401,-10.89808,621.423008002707,466.8287,1.0,7.536896108520136,258.4788833523878,90.13448476310903,WASP-50 b
14.24,0.87,1.7497798,0.79,5000.0,10.588,8.761262,475.5715392303044,146.2,1.0,7.386364821567923,85.28197612869495,361.13192465409645,WASP-52 b
12.038,0.84,3.3098443,0.8,4953.0,10.959000000000001,-20.661839,205.4925266826822,677.61356,1.0,11.0264906487931,327.17282694267374,31.371368812792454,WASP-53 b
17.71,1.08,3.69364,1.76,6100.0,9.365,-0.128076,1671.8415270577989,187.5197,1.0,5.863552113270561,73.82385583996061,262.43136009721553,WASP-54 b
14.908,1.11,4.46563,1.09,5900.0,10.775,-17.503464,427.8331482620411,193.8763,1.0,10.84340007510447,70.35025488671951,146.66704659809866,WASP-55 b
10.536,0.71,4.6171,0.96,5600.0,10.874,23.055698,347.03157392247823,143.0235,1.0,10.846515286163118,69.13467507238919,82.03575347362091,WASP-56 b
11.769,0.89,2.83891856,0.93,5600.0,11.625,-2.057665,535.7881589563432,204.68251999999998,1.0,8.729274930933867,100.08145792281339,67.15120645919468,WASP-57 b
16.029,1.06,5.01718,1.22,5800.0,10.626,45.172016,441.9303603983193,308.2951,1.0,10.310452873378129,110.96686968442489,98.81092582672395,WASP-58 b
8.687000000000001,0.72,7.919585,0.61,4650.0,10.44,24.88929,32.14047376979915,274.276,1.0,24.574146457785613,109.72759282426588,40.00907969170366,WASP-59 b
11.545,0.55,3.36101,0.73,5450.0,10.769,-22.673937,325.91365218540506,117.5971,1.0,10.600842977256026,74.9172915069578,234.5571216169109,WASP-6 b
9.863999999999999,1.19,4.305,1.17,5900.0,10.964,31.155934999999996,494.1475095267028,174.8065,1.0,10.089610277386667,61.29886053970214,38.86221483885678,WASP-60 b
15.805,1.82,3.8559,1.55,6250.0,11.219000000000001,-26.054144,952.8851236871363,851.7844,1.0,8.153394102018428,233.43036707842418,19.587728001063923,WASP-61 b
14.796,1.11,4.41195,1.23,6230.0,9.272,-63.988434,688.3014278338725,165.2716,1.0,9.532030684015409,60.21294960014661,297.2368751041369,WASP-62 b
15.805,1.28,4.37808,1.86,5550.0,9.818,-38.323257,910.7907400051025,117.5971,1.0,6.576204903058459,39.06123032559939,185.7159300076064,WASP-63 b
14.247,1.0,1.5732918,1.06,5400.0,11.368,-32.858402000000005,1223.2449188873,403.945,1.0,5.371919339457732,222.48615686235004,64.2907017717912,WASP-64 b
12.464,0.93,2.3114243,1.01,5600.0,10.669,8.523038,807.1836314327435,492.62,1.0,7.111947702533516,250.50363551207752,48.349738089994595,WASP-65 b
15.693,1.33,4.08605,1.76,6600.0,10.719000000000001,-34.989845,1743.0135811652844,746.9005,1.0,6.72258278706896,247.46338414916534,24.83067564586276,WASP-66 b
12.89,0.91,4.61442,0.88,5200.0,10.607999999999999,-19.949596,183.87978419272957,136.6669,1.0,12.848084025189932,55.99903701100053,180.42514639226758,WASP-67 b
14.796,1.49,5.0843,1.79,5910.0,9.341000000000001,-19.31468,802.9637480634357,343.2564,1.0,7.941922892131865,98.02449016157696,68.03239387775197,WASP-68 b
12.442,0.98,3.86814,0.86,4700.0,8.032,-5.094404,141.13684157383454,92.1707,1.0,11.980479277529371,38.123429135191635,772.1904159046813,WASP-69 b
14.908,1.28,4.9546416,1.43,6400.0,8.648,-39.225273,807.1879827498391,305.1168,1.0,9.28904951285618,97.25365008198149,169.0040585051856,WASP-7 b
13.047,1.11,3.7130203,1.22,5763.0,9.996,-13.433218,624.0241706911484,187.512,1.0,8.566338012204671,72.3583224108119,127.64891227946518,WASP-70 A b
13.227,0.76,2.90367,1.82,6050.0,9.636000000000001,0.758834,3013.6852493231563,441.7837,1.0,4.295962450521013,238.19650847804073,44.38534248719674,WASP-71 b
14.46,2.78,2.21673,2.18,6250.0,9.964,-30.169039,2972.978832277061,731.009,1.0,4.615968110025533,181.6515511948165,20.931513288665723,WASP-72 b
15.917,2.52,4.08722,2.55,6030.0,9.352,-58.148876,1664.3739838457018,908.9938,1.0,5.742590373211235,196.66862104018517,18.8143232899204,WASP-73 b
15.244000000000002,0.98,2.13775,1.42,5990.0,8.548,-1.075676,2238.3589395761064,228.8376,1.0,4.886382422527654,115.33865410642316,330.1480112865421,WASP-74 b
14.235,1.14,2.484193,1.26,6100.0,10.362,-10.67556,1657.0,340.06,1.0,6.401530072015151,147.39216184473676,88.66384403342775,WASP-75 b
20.511999999999997,1.46,1.809886,1.73,6250.0,8.541,2.700539,3769.1877159204805,292.4036,1.0,4.0995371351508645,119.4302262307374,484.6682264748669,WASP-76 b
15.468,1.49,1.36003,1.09,5365.0,8.766,-7.060681,1173.137076149792,727.8307,1.0,5.414567172916378,322.58230859633215,141.6412725508693,WASP-77 A b
21.633000000000003,1.87,2.17518,2.46,6100.0,11.286,-22.116433999999998,4588.885668946672,352.7913,1.0,3.539196899988247,114.91469771708863,69.15482474276641,WASP-78 b
18.719,1.43,3.66238,1.6,6600.0,9.299,-30.600445,1588.2279469468967,270.1555,1.0,7.0425530614893015,88.45434505871297,264.8840866372443,WASP-79 b
12.665999999999999,1.34,8.15872,1.03,5600.0,8.501,-35.031391,122.44273154989226,807.2882,1.0,18.26031322302295,211.34983501491635,50.423403354742206,WASP-8 b
11.198,0.58,3.06785234,0.59,4143.0,9.218,-2.1442080000000003,77.5005611025448,170.99254,1.0,12.562501215960463,108.39207596262318,321.4400004760118,WASP-80 b
16.018,1.08,2.7164762,1.28,5870.0,11.263,3.29405,1142.2320035866358,231.69807000000003,1.0,6.568976587012072,101.05437682239302,112.70796261486656,WASP-81 b
18.159000000000002,1.48,2.70579,2.1,6480.0,9.046,1.893921,3720.2978306399514,371.8611,1.0,4.435676151943109,131.63117581536613,141.75369224748965,WASP-82 b
11.657,1.11,4.971252,1.05,5510.0,10.804,-19.284243,261.75058373259066,95.349,1.0,12.090883646576499,33.38331145738873,134.0821820658794,WASP-83 b
10.559000000000001,0.84,8.5234865,0.75,5314.0,9.346,1.8600330000000003,67.7961745255115,220.565,1.0,22.097298341640915,77.69537469554521,117.88106411198719,WASP-84 b
,1.09,2.6556777,0.935,6112.0,9.275,,733.7996030588512,402.1,1.0,8.885392736656888,175.62047037392614,,WASP-85 A b
15.524000000000001,1.2,1.682795,1.63,6450.0,9.832,-52.840832999999996,4766.40171563252,692.8694,1.0,3.882601176271987,330.4486614046047,58.447437895157016,WASP-87 b
16.365,0.94,4.954,1.8,6430.0,10.568,-48.462067,1601.1598300650944,133.4886,1.0,6.657378919102894,52.27460890142153,158.08876897167406,WASP-88 b
11.657,0.92,3.3564227,0.88,5130.0,11.546,-18.971106,264.32997191649895,1875.197,1.0,10.429421003027455,848.1642867892093,6.913822947795826,WASP-89 b
18.271,1.55,3.916243,1.98,6430.0,10.55,7.056235000000001,1899.0336228239223,200.2329,1.0,6.112998544851755,60.7586727777228,127.55215610441525,WASP-90 b
11.545,0.84,2.798581,0.86,4920.0,10.28,-70.15283199999999,289.17426289513764,425.8922,1.0,9.171683521238307,217.46267146794565,56.72945849048765,WASP-91 b
16.375999999999998,1.19,2.1746742,1.34,6280.0,11.834000000000001,51.041115000000005,2068.062298882288,255.85315,1.0,5.587739515809681,112.653643840869,88.74574387265066,WASP-92 b
17.901,1.33,2.7325321,1.52,6700.0,10.232999999999999,51.288761,2360.862092437505,467.2101,1.0,5.952685933161459,177.01356754773636,106.5942159747171,WASP-93 b
17.71,1.67,3.95019,1.48,6170.0,9.158999999999999,-34.135555,846.1255615133496,158.915,1.0,8.432407658361813,45.75077271182272,406.1248557466467,WASP-94 A b
13.787,1.46,2.18467,1.23,5830.0,8.936,-48.003085999999996,1122.3813308766098,457.6752,1.0,6.536805546639658,175.5674676264512,114.55402101683528,WASP-95 b
13.45,1.06,3.4252602,1.05,5540.0,11.267000000000001,-47.360626,453.27456033445463,152.55,1.0,9.288327724124748,62.3583041853114,119.31632954078746,WASP-96 b
12.777999999999999,1.18,2.07276,1.08,5640.0,9.407,-55.772082999999995,936.9496488084974,432.2488,1.0,6.695742679931918,194.48224934779265,96.37622540259076,WASP-97 b
12.823,0.81,2.96264036,0.74,5473.0,11.690999999999999,-34.328194,311.3214149820313,293.03926,1.0,10.938180154836294,150.41575750592966,81.15502820620966,WASP-98 b
11.433,1.21,5.75251,1.64,6150.0,8.436,-50.008003,770.1826991740962,772.3269,1.0,8.781162737011666,243.16942675198337,24.95018087023813,WASP-99 b
16.7,1.2,3.352057,1.15,6250.0,15.375,36.290325,834.5494633930587,1274.44,1.0,8.712296903513241,483.07209256247233,4.00341733254784,WTS-1 b
15.277999999999999,0.82,1.0187068,0.75,5000.0,13.927999999999999,36.815490999999994,917.2056580979444,355.9696,1.0,5.318697856348769,258.6849271931128,51.441576149688466,WTS-2 b
12.777999999999999,0.88,3.94153,0.88,5750.0,9.939,28.169586,346.8706194135145,263.7989,1.0,11.438013506895237,116.49665007308327,145.21975893594094,XO-1 b
11.130999999999998,0.97,2.61586178,0.99,5307.0,9.744,50.2258,515.709204682792,179.89178,1.0,7.990876292287103,85.35109211791055,134.35553618280775,XO-2 N b
15.805,0.58,3.19154,1.54,6429.0,9.013,57.817181000000005,2904.4803946918987,2316.9807,1.0,4.941414672758748,1449.508746723235,26.62074839257976,XO-3 b
14.011,1.1,4.12508,1.45,6397.0,9.667,58.268108,1170.061814187641,451.3186,1.0,7.70809346369611,169.17174697995395,63.310226854815795,XO-4 b
12.78,1.04,4.1877558,1.13,5430.0,10.774000000000001,39.094578000000006,375.3454913950421,378.2,1.0,9.805793224642867,146.42751738897636,42.67322411422721,XO-5 b
15.39,1.41,2.8641424,1.48,6250.0,9.557,85.23321700000001,1540.0,225.34147000000002,1.0,6.432358214451544,80.83771510732504,181.48011862541682,XO-7 b
2.042,1.09,6.2679,1.1,6037.0,4.869,-80.469124,309.0,4.82,1.0,13.38833844352535,1.5811480510926652,227.9545087805416,pi Men c
